ID,y
7466,436.38873
7467,340.4252
7468,271.94806
7469,296.21774
7470,442.43536
7471,846.2208
7472,1526.7731
7473,1063.4707
7474,951.53503
7475,935.3341
7476,319.47583
7477,449.2511
7478,954.321
7479,1044.2787
7480,1312.526
7481,1788.84
7482,1990.8234
7483,105.36513
7484,1090.8303
7485,1589.5018
7486,920.8353
7487,497.26807
7488,935.88055
7489,759.4034
7490,517.59625
7491,349.38406
7492,314.2954
7493,286.19354
7494,513.0008
7495,1133.2448
7496,1603.5464
7497,859.11334
7498,767.04047
7499,741.3491
7500,873.455
7501,807.0404
7502,772.511
7503,842.75085
7504,901.5155
7505,1271.6809
7506,2094.351
7507,1795.6324
7508,2018.6251
7509,1841.392
7510,1701.6747
7511,1247.2844
7512,951.9427
7513,741.63544
7514,514.22626
7515,354.9032
7516,281.83508
7517,284.80798
7518,634.5593
7519,1201.2991
7520,1457.8436
7521,780.1286
7522,686.11884
7523,668.0794
7524,664.5427
7525,779.6675
7526,784.2255
7527,824.46344
7528,928.97516
7529,1266.7993
7530,1994.4708
7531,1799.651
7532,1818.253
7533,1677.8646
7534,1650.5981
7535,1249.3737
7536,974.3565
7537,791.3719
7538,543.0137
7539,362.53925
7540,307.85495
7541,338.13336
7542,548.45135
7543,897.8792
7544,1244.9841
7545,772.34326
7546,702.96735
7547,720.32654
7548,655.87305
7549,719.96783
7550,710.5377
7551,693.7251
7552,1002.05035
7553,1326.556
7554,1982.4863
7555,1691.094
7556,1824.3668
7557,1711.5088
7558,1664.2886
7559,1206.9021
7560,925.7354
7561,747.70795
7562,512.9959
7563,346.45654
7564,280.88614
7565,281.67645
7566,577.48663
7567,1057.8484
7568,1250.4218
7569,670.6443
7570,639.67334
7571,690.8244
7572,658.56586
7573,628.1049
7574,672.7355
7575,684.50055
7576,1068.1401
7577,1586.4453
7578,2218.7659
7579,1869.4816
7580,1910.3322
7581,1754.2415
7582,1631.6606
7583,1221.6415
7584,934.88556
7585,752.43243
7586,518.80786
7587,394.943
7588,328.46472
7589,357.86353
7590,639.292
7591,868.9507
7592,1458.1052
7593,869.3673
7594,763.84534
7595,765.5169
7596,841.0478
7597,704.1703
7598,694.75183
7599,714.5441
7600,898.1484
7601,1573.6691
7602,2156.358
7603,2054.3792
7604,1885.365
7605,1668.4504
7606,1633.6958
7607,1231.204
7608,928.44904
7609,730.145
7610,512.4403
7611,350.00247
7612,292.4494
7613,279.9831
7614,540.9869
7615,1075.1276
7616,1042.4503
7617,919.44226
7618,798.7892
7619,755.366
7620,727.50806
7621,774.6173
7622,686.8279
7623,729.6791
7624,928.9577
7625,1566.6832
7626,2265.5166
7627,1995.3927
7628,1842.205
7629,1647.0781
7630,1450.9529
7631,1136.3611
7632,874.94666
7633,717.88464
7634,497.59912
7635,350.23093
7636,293.30475
7637,292.6997
7638,545.47687
7639,1152.8795
7640,1430.1464
7641,871.07196
7642,689.39307
7643,652.96893
7644,687.3441
7645,652.94324
7646,663.5655
7647,683.8654
7648,852.7043
7649,1440.5853
7650,2037.5018
7651,2012.0532
7652,1877.6565
7653,1639.1691
7654,1566.6321
7655,1161.2206
7656,868.4647
7657,687.0132
7658,436.18198
7659,310.49194
7660,250.82025
7661,267.11752
7662,591.2289
7663,941.0177
7664,1056.8044
7665,751.0048
7666,609.1626
7667,633.04926
7668,644.4915
7669,651.15
7670,459.9847
7671,667.5017
7672,952.4477
7673,1427.1477
7674,1806.6028
7675,1629.0916
7676,1555.2476
7677,1641.6835
7678,1603.8896
7679,1230.1824
7680,914.31085
7681,744.0492
7682,513.99506
7683,347.06143
7684,283.97922
7685,280.5157
7686,596.5102
7687,1001.83813
7688,1575.7947
7689,767.8462
7690,694.16455
7691,673.7726
7692,704.4688
7693,690.5934
7694,680.998
7695,726.6155
7696,1018.4164
7697,1245.1503
7698,2091.8406
7699,1786.9619
7700,1981.8856
7701,1787.4688
7702,1688.3347
7703,1278.1075
7704,975.12244
7705,767.8977
7706,533.91754
7707,368.38898
7708,284.42172
7709,274.94785
7710,557.8597
7711,1051.4475
7712,1372.7203
7713,771.9355
7714,687.0203
7715,718.10767
7716,704.4688
7717,672.91565
7718,692.1004
7719,713.12775
7720,915.69745
7721,1390.1589
7722,2102.2788
7723,1789.8806
7724,1687.1578
7725,1635.8195
7726,1598.0568
7727,1193.7769
7728,950.55023
7729,759.7475
7730,519.07574
7731,365.38843
7732,282.69907
7733,315.8057
7734,500.75967
7735,835.4663
7736,1232.5962
7737,785.1787
7738,697.8171
7739,741.9896
7740,660.82837
7741,671.90857
7742,785.96375
7743,783.2173
7744,892.0766
7745,1323.561
7746,1977.3806
7747,1808.3748
7748,1734.946
7749,1648.86
7750,1584.4518
7751,1163.6606
7752,936.54236
7753,733.3778
7754,562.5707
7755,303.33353
7756,226.09337
7757,285.91364
7758,296.64587
7759,539.0368
7760,1789.6433
7761,1008.6813
7762,908.32715
7763,404.05997
7764,964.85706
7765,1017.85114
7766,1046.8778
7767,1075.1465
7768,1341.937
7769,1821.2612
7770,2354.1128
7771,2186.549
7772,1990.5726
7773,1727.1172
7774,1731.7616
7775,1321.5002
7776,933.3411
7777,729.4336
7778,501.76773
7779,324.1073
7780,284.3372
7781,290.13266
7782,573.19434
7783,1013.2948
7784,1623.2151
7785,897.472
7786,721.96844
7787,715.5051
7788,701.6523
7789,649.76196
7790,794.6028
7791,715.6097
7792,878.49176
7793,1440.1583
7794,1782.3527
7795,1761.4492
7796,1639.6105
7797,1612.3483
7798,1521.7106
7799,1218.255
7800,954.106
7801,717.72485
7802,501.65292
7803,325.75626
7804,273.73703
7805,168.33696
7806,597.48254
7807,644.7025
7808,1000.0624
7809,798.66614
7810,710.9218
7811,741.44476
7812,827.0155
7813,874.7258
7814,821.1907
7815,1019.4248
7816,1293.8961
7817,1659.3386
7818,2147.828
7819,1999.412
7820,1129.5494
7821,937.27594
7822,913.9547
7823,959.2391
7824,683.76245
7825,481.05707
7826,304.55292
7827,179.1863
7828,146.63507
7829,137.84146
7830,353.47812
7831,709.41174
7832,1138.3783
7833,1025.7853
7834,912.3641
7835,943.0526
7836,886.9676
7837,925.279
7838,282.40033
7839,249.52464
7840,977.9995
7841,1035.6909
7842,304.16083
7843,1563.8
7844,1712.8486
7845,1850.1422
7846,1697.154
7847,1397.8175
7848,959.7569
7849,756.00867
7850,523.95856
7851,348.49692
7852,311.10037
7853,311.77707
7854,556.03827
7855,1291.434
7856,1536.977
7857,1005.3702
7858,941.4682
7859,926.32153
7860,998.4131
7861,1002.94366
7862,982.0589
7863,1187.7308
7864,1550.7257
7865,1975.9463
7866,2787.6863
7867,2319.751
7868,1982.7963
7869,1889.3259
7870,1598.9648
7871,1263.9308
7872,962.4278
7873,724.28265
7874,488.22253
7875,324.45346
7876,279.9662
7877,268.90497
7878,439.87546
7879,926.4021
7880,1450.7152
7881,1019.88727
7882,995.93933
7883,1033.6364
7884,1150.63
7885,1056.7775
7886,992.193
7887,1202.129
7888,909.02856
7889,2048.6167
7890,2277.5938
7891,2275.2026
7892,2018.1979
7893,1990.4137
7894,806.07367
7895,929.4208
7896,920.27875
7897,263.9976
7898,116.42205
7899,66.55949
7900,110.54602
7901,97.24001
7902,98.81713
7903,179.88234
7904,410.51062
7905,29.386448
7906,-8.757229
7907,215.87703
7908,330.5568
7909,377.28607
7910,500.71848
7911,614.5387
7912,1122.0865
7913,1730.927
7914,1786.3457
7915,1342.512
7916,1741.5148
7917,1371.2766
7918,897.51355
7919,757.8437
7920,906.83167
7921,489.66235
7922,467.37408
7923,252.6729
7924,251.55746
7925,244.97743
7926,368.44824
7927,630.0139
7928,1458.3154
7929,984.05945
7930,938.3168
7931,938.1888
7932,249.09335
7933,190.30484
7934,257.8966
7935,433.9746
7936,562.8015
7937,183.39168
7938,404.6299
7939,209.81454
7940,235.36588
7941,88.035416
7942,429.26935
7943,94.27121
7944,357.0271
7945,253.73566
7946,349.31888
7947,362.23788
7948,386.08157
7949,369.16974
7950,591.0376
7951,825.2956
7952,1113.2273
7953,939.02295
7954,898.4959
7955,881.6606
7956,901.2658
7957,908.02435
7958,676.26764
7959,916.9672
7960,1105.5656
7961,162.46837
7962,123.15531
7963,158.97926
7964,177.77707
7965,311.78714
7966,518.1866
7967,461.02164
7968,641.4296
7969,230.22435
7970,147.98405
7971,141.5348
7972,250.45674
7973,87.84455
7974,403.8118
7975,758.7081
7976,903.14197
7977,637.65314
7978,896.199
7979,848.0205
7980,922.3271
7981,985.3381
7982,1025.0962
7983,1118.6919
7984,1432.6469
7985,1774.6592
7986,2246.1152
7987,1016.876
7988,1933.8291
7989,1833.0991
7990,1695.0242
7991,1362.892
7992,939.56244
7993,717.62885
7994,490.7163
7995,346.0016
7996,312.4324
7997,291.56903
7998,443.18176
7999,786.6068
8000,948.0908
8001,976.56085
8002,1007.8265
8003,1073.2289
8004,1130.5514
8005,1136.6917
8006,1321.4628
8007,1443.5552
8008,1333.2997
8009,2036.4852
8010,2496.341
8011,2296.6702
8012,1869.9513
8013,1785.469
8014,1685.6654
8015,1367.5978
8016,726.2152
8017,617.18805
8018,475.0261
8019,106.36228
8020,68.440926
8021,78.04586
8022,122.47621
8023,134.51399
8024,387.1082
8025,227.3286
8026,111.85827
8027,225.77222
8028,262.00592
8029,548.44226
8030,937.2853
8031,933.16406
8032,1010.8013
8033,1576.9631
8034,1747.6466
8035,1594.1467
8036,1493.3749
8037,1566.1279
8038,1354.232
8039,1107.6967
8040,904.62695
8041,655.4063
8042,499.65414
8043,282.90854
8044,283.12878
8045,76.39605
8046,318.2894
8047,640.516
8048,1033.3695
8049,1028.7946
8050,1016.0883
8051,1079.426
8052,1169.0835
8053,1288.0724
8054,1428.9528
8055,1512.4402
8056,1551.309
8057,2206.875
8058,2568.801
8059,2043.7744
8060,1924.2441
8061,1755.6388
8062,1436.729
8063,1041.4698
8064,968.09174
8065,728.8494
8066,535.1788
8067,366.21362
8068,298.56027
8069,274.4499
8070,362.07047
8071,703.4005
8072,1265.4757
8073,937.9268
8074,992.56586
8075,1175.9257
8076,1222.038
8077,1456.2288
8078,1666.4989
8079,1875.8156
8080,1978.397
8081,2175.6792
8082,2421.368
8083,1842.893
8084,1753.8904
8085,1721.4283
8086,1445.3685
8087,1191.2931
8088,790.9109
8089,550.2459
8090,448.7845
8091,354.50858
8092,296.31216
8093,279.59225
8094,372.1013
8095,977.2633
8096,1290.4669
8097,1031.7996
8098,1206.8693
8099,1324.8412
8100,1460.7877
8101,1530.2045
8102,1614.0914
8103,1789.0413
8104,1998.2736
8105,2310.2966
8106,2360.2893
8107,1798.7034
8108,1735.0906
8109,1585.288
8110,1283.0322
8111,1071.3488
8112,776.7602
8113,627.9212
8114,457.73932
8115,351.09692
8116,253.8265
8117,224.28749
8118,325.47095
8119,1003.86365
8120,1427.5505
8121,920.9368
8122,1104.1979
8123,1276.3125
8124,1441.9926
8125,1559.9312
8126,1717.2198
8127,1877.7853
8128,2065.7097
8129,2235.6172
8130,2430.862
8131,1863.4279
8132,1655.5774
8133,1683.6062
8134,1408.373
8135,1191.6776
8136,782.181
8137,486.06827
8138,384.31784
8139,274.62128
8140,241.33476
8141,244.64247
8142,445.106
8143,965.28595
8144,1253.177
8145,1071.1113
8146,1049.2496
8147,1107.9319
8148,1255.5544
8149,1373.2286
8150,1585.773
8151,1676.9081
8152,1866.0803
8153,2163.2441
8154,2487.805
8155,2086.2788
8156,1941.3151
8157,1804.1083
8158,1541.5913
8159,1236.3851
8160,735.11725
8161,519.58624
8162,392.62173
8163,305.98175
8164,250.85425
8165,253.52226
8166,407.06458
8167,1072.5331
8168,1185.58
8169,1001.8698
8170,1076.0983
8171,1112.8201
8172,1200.2394
8173,1373.6644
8174,1573.3
8175,1710.6289
8176,1823.3618
8177,2201.7986
8178,2584.7698
8179,1969.161
8180,1881.0005
8181,1802.2542
8182,1474.178
8183,1150.7698
8184,46.372215
8185,28.860947
8186,17.065754
8187,3.768878
8188,-0.75200236
8189,-0.75200236
8190,5.7519507
8191,4.7910023
8192,3.6064496
8193,5.262348
8194,1.4060153
8195,-1.1738013
8196,1.400537
8197,-0.038355365
8198,-1.2669392
8199,-2.0848594
8200,-0.9160105
8201,-2.8791194
8202,-10.893941
8203,1.582516
8204,0.5917591
8205,-0.7821095
8206,-0.6172304
8207,0.1875295
8208,887.453
8209,654.1363
8210,445.96854
8211,280.75827
8212,244.44594
8213,239.12914
8214,437.53207
8215,1081.3212
8216,1272.5568
8217,1051.5314
8218,1017.91956
8219,1057.1981
8220,1152.3585
8221,1224.5791
8222,1507.7877
8223,1653.569
8224,1862.0714
8225,2242.568
8226,2342.822
8227,1910.3762
8228,1848.5647
8229,1912.2631
8230,1489.9358
8231,1165.1482
8232,53.011257
8233,34.513832
8234,24.463793
8235,10.026304
8236,7.9934883
8237,8.011521
8238,8.291659
8239,11.148476
8240,-0.9190496
8241,3.6328268
8242,-3.648047
8243,-7.2790794
8244,-3.5194373
8245,-7.398788
8246,9.371505
8247,8.44039
8248,10.004633
8249,11.885959
8250,10.305316
8251,7.9162154
8252,11.988175
8253,7.7803903
8254,2.1338716
8255,0.36917076
8256,737.5407
8257,596.78296
8258,422.4039
8259,273.69617
8260,231.9638
8261,210.90889
8262,392.63403
8263,875.7077
8264,1532.1191
8265,992.0735
8266,897.82886
8267,1008.5798
8268,1201.1465
8269,1284.5312
8270,1399.3013
8271,1589.946
8272,1735.8091
8273,1965.2552
8274,2028.6852
8275,1628.9138
8276,1409.7632
8277,1459.3689
8278,1143.6006
8279,972.97986
8280,742.8725
8281,606.1157
8282,440.9175
8283,306.43625
8284,269.40775
8285,253.44847
8286,458.85452
8287,983.7797
8288,1781.7903
8289,981.9325
8290,879.0289
8291,980.9053
8292,1064.8105
8293,1117.5868
8294,1234.8425
8295,1443.2552
8296,1281.1594
8297,1756.7911
8298,2007.9996
8299,1584.4712
8300,1375.2341
8301,1176.8845
8302,1112.5509
8303,919.6298
8304,617.55963
8305,566.28796
8306,406.35587
8307,267.7021
8308,218.23453
8309,209.5809
8310,343.3621
8311,737.12476
8312,926.398
8313,810.3306
8314,771.6569
8315,845.12286
8316,206.4151
8317,821.4908
8318,959.93524
8319,1125.6183
8320,1253.7423
8321,1763.5269
8322,1876.2162
8323,1431.2185
8324,1358.4646
8325,1304.8549
8326,1089.8768
8327,898.1222
8328,654.6937
8329,536.00214
8330,324.4305
8331,227.95975
8332,184.4767
8333,171.50894
8334,298.01483
8335,329.18823
8336,950.3008
8337,921.66534
8338,886.5357
8339,1011.2576
8340,1069.8512
8341,1082.9723
8342,1200.667
8343,1341.2999
8344,1631.3833
8345,1916.7947
8346,2273.755
8347,1580.9569
8348,1447.9401
8349,1409.0679
8350,1179.2552
8351,886.32526
8352,733.8215
8353,584.83374
8354,405.9766
8355,295.5362
8356,208.69626
8357,210.2427
8358,383.28708
8359,637.0658
8360,1501.1654
8361,998.87726
8362,894.0829
8363,1045.3718
8364,1141.6199
8365,1290.9525
8366,1308.4778
8367,1512.4414
8368,1616.7313
8369,1852.8931
8370,2042.1185
8371,1743.8129
8372,1602.6945
8373,1562.6226
8374,1265.0045
8375,1004.2093
8376,762.17926
8377,541.8892
8378,403.6644
8379,304.50116
8380,255.37363
8381,260.6684
8382,389.01352
8383,1043.8068
8384,490.60562
8385,397.56992
8386,484.1731
8387,261.09094
8388,207.12898
8389,337.89
8390,99.056114
8391,705.0543
8392,1099.8829
8393,1397.028
8394,1575.0284
8395,1590.6931
8396,1415.9576
8397,1221.6294
8398,1064.7069
8399,871.67395
8400,598.9836
8401,459.2734
8402,362.72247
8403,272.22098
8404,245.6413
8405,236.49521
8406,473.3358
8407,981.13763
8408,1631.8937
8409,923.5505
8410,797.89764
8411,872.9752
8412,863.91016
8413,899.2264
8414,895.36096
8415,986.2025
8416,1036.3712
8417,1198.9185
8418,1293.1362
8419,1077.143
8420,989.49664
8421,973.59796
8422,877.5306
8423,698.72644
8424,547.8173
8425,426.86987
8426,349.19562
8427,246.05315
8428,203.09772
8429,235.57178
8430,205.12308
8431,763.8794
8432,1035.091
8433,209.4013
8434,549.10535
8435,568.70374
8436,759.17725
8437,716.4945
8438,858.8751
8439,844.7122
8440,1096.6228
8441,556.2481
8442,754.5726
8443,735.86346
8444,944.4694
8445,854.7217
8446,743.27594
8447,682.033
8448,541.44885
8449,373.7201
8450,295.91934
8451,225.52945
8452,209.38992
8453,200.13033
8454,538.87494
8455,969.7664
8456,1672.2552
8457,917.00323
8458,823.6893
8459,877.02045
8460,899.8609
8461,925.1844
8462,898.4427
8463,997.7841
8464,1212.2057
8465,1455.0602
8466,1576.5186
8467,990.92804
8468,912.1498
8469,823.0229
8470,825.2174
8471,685.505
8472,487.2698
8473,414.92163
8474,255.61176
8475,228.29482
8476,146.12856
8477,109.35685
8478,182.18665
8479,667.3787
8480,1252.033
8481,820.4877
8482,725.4225
8483,747.0227
8484,802.68774
8485,879.9266
8486,904.82764
8487,896.3384
8488,1101.8706
8489,1261.866
8490,1314.5834
8491,1019.7855
8492,985.00073
8493,999.9144
8494,1055.3141
8495,798.972
8496,564.0146
8497,454.15738
8498,356.3338
8499,242.26987
8500,191.84943
8501,203.0149
8502,517.0151
8503,1009.225
8504,1445.1031
8505,878.9995
8506,745.86273
8507,804.23145
8508,881.4165
8509,915.04297
8510,1001.65924
8511,990.0216
8512,1148.217
8513,1393.8191
8514,1699.9392
8515,1006.0348
8516,983.1014
8517,978.3541
8518,890.2142
8519,687.97833
8520,375.26727
8521,406.56186
8522,275.98828
8523,81.65398
8524,148.07219
8525,192.32948
8526,402.7907
8527,657.14404
8528,828.2099
8529,896.1346
8530,795.7253
8531,830.26917
8532,819.2324
8533,825.0603
8534,894.5127
8535,927.19904
8536,942.764
8537,956.8617
8538,936.55566
8539,827.8063
8540,796.3564
8541,784.64777
8542,767.6775
8543,665.4663
8544,503.00015
8545,260.41693
8546,205.34023
8547,176.37383
8548,116.39282
8549,115.877594
8550,327.0601
8551,745.7126
8552,627.609
8553,779.4823
8554,645.7823
8555,701.5897
8556,690.90186
8557,700.667
8558,715.27765
8559,760.37445
8560,832.4126
8561,912.9389
8562,1068.5021
8563,824.03864
8564,825.73413
8565,792.539
8566,712.3978
8567,638.27045
8568,251.79263
8569,258.91507
8570,204.35262
8571,183.94179
8572,102.201775
8573,94.59718
8574,358.99838
8575,709.5528
8576,794.71295
8577,709.85443
8578,644.0542
8579,746.1401
8580,693.5595
8581,715.351
8582,721.97864
8583,738.37836
8584,742.66113
8585,800.3316
8586,834.5344
8587,733.7544
8588,767.1402
8589,765.28174
8590,776.093
8591,683.2431
8592,475.00186
8593,399.9433
8594,298.2732
8595,201.43013
8596,185.81026
8597,183.98985
8598,389.58667
8599,502.69464
8600,510.1947
8601,423.65408
8602,395.3647
8603,398.21298
8604,386.14896
8605,505.79016
8606,533.9486
8607,746.609
8608,605.35785
8609,648.56964
8610,703.29254
8611,619.2413
8612,614.3066
8613,606.63904
8614,600.5293
8615,534.1591
8616,285.88718
8617,279.02087
8618,266.83096
8619,224.12811
8620,92.196304
8621,97.629906
8622,278.42978
8623,522.13654
8624,553.36774
8625,567.24744
8626,666.9363
8627,800.5933
8628,797.5137
8629,735.9991
8630,811.83875
8631,790.36975
8632,797.9355
8633,903.2825
8634,893.9843
8635,788.02545
8636,678.41925
8637,634.31256
8638,605.0356
8639,559.713
8640,294.12753
8641,287.59976
8642,249.0133
8643,237.90173
8644,110.79738
8645,89.25464
8646,280.92642
8647,528.63214
8648,726.61926
8649,809.48944
8650,727.8097
8651,754.81055
8652,757.72314
8653,825.6882
8654,925.65497
8655,914.22644
8656,971.31494
8657,1188.8472
8658,1201.6991
8659,850.9315
8660,851.08276
8661,691.56775
8662,690.37976
8663,618.29376
8664,289.8592
8665,278.50436
8666,264.18793
8667,240.54604
8668,95.88883
8669,111.29061
8670,322.22742
8671,568.5131
8672,892.7536
8673,741.9473
8674,667.9804
8675,685.3521
8676,771.16034
8677,819.499
8678,788.2484
8679,981.11426
8680,1037.0027
8681,1255.0333
8682,1072.3114
8683,1256.4575
8684,1068.2023
8685,835.86743
8686,869.42316
8687,804.94
8688,405.79803
8689,391.82983
8690,295.0729
8691,186.82219
8692,182.4783
8693,96.34628
8694,373.48926
8695,574.99445
8696,732.4553
8697,692.43945
8698,616.93005
8699,655.88495
8700,734.66394
8701,759.9547
8702,785.4936
8703,816.35815
8704,848.08374
8705,909.1554
8706,910.32935
8707,856.5779
8708,766.6401
8709,774.1485
8710,768.4621
8711,675.8295
8712,412.9891
8713,348.80438
8714,245.02652
8715,189.06068
8716,180.09723
8717,138.2723
8718,385.97134
8719,589.68225
8720,789.34406
8721,721.3345
8722,716.65204
8723,755.51434
8724,807.15674
8725,780.2715
8726,788.56915
8727,798.0933
8728,844.4037
8729,862.0289
8730,838.96045
8731,811.24677
8732,792.8906
8733,832.4973
8734,811.8462
8735,690.2905
8736,290.64716
8737,283.85403
8738,247.03886
8739,207.23903
8740,113.36553
8741,105.203545
8742,310.72012
8743,754.4784
8744,929.52496
8745,710.3142
8746,706.01447
8747,711.87195
8748,692.8425
8749,733.5853
8750,733.07776
8751,719.1817
8752,759.27356
8753,869.29785
8754,905.53906
8755,774.5859
8756,782.5117
8757,759.20447
8758,747.40753
8759,676.62146
